createdAt;chargeLevelPercent;houseLoadPowerW;chargingStatus;batteryVoltageV;dischargingCurrentA
Fri Feb 16 2024 15:57:08 GMT+0000 (Coordinated Universal Time);17;1106;discharging;44.9;26
Fri Feb 16 2024 15:57:13 GMT+0000 (Coordinated Universal Time);17;1106;discharging;44.9;26
Fri Feb 16 2024 15:57:19 GMT+0000 (Coordinated Universal Time);17;1106;discharging;44.9;25
Fri Feb 16 2024 15:57:24 GMT+0000 (Coordinated Universal Time);17;1108;discharging;44.9;26
Fri Feb 16 2024 15:57:29 GMT+0000 (Coordinated Universal Time);16;1102;discharging;44.8;26
Fri Feb 16 2024 15:57:35 GMT+0000 (Coordinated Universal Time);17;1105;discharging;44.9;25
Fri Feb 16 2024 15:57:40 GMT+0000 (Coordinated Universal Time);17;1105;discharging;44.9;25
Fri Feb 16 2024 15:57:45 GMT+0000 (Coordinated Universal Time);16;1104;discharging;44.8;25
Fri Feb 16 2024 15:57:51 GMT+0000 (Coordinated Universal Time);16;1103;discharging;44.8;26
Fri Feb 16 2024 15:57:56 GMT+0000 (Coordinated Universal Time);16;1104;discharging;44.8;25
Fri Feb 16 2024 15:58:01 GMT+0000 (Coordinated Universal Time);16;1106;discharging;44.8;25
Fri Feb 16 2024 15:58:07 GMT+0000 (Coordinated Universal Time);16;1106;discharging;44.8;26
Fri Feb 16 2024 15:58:12 GMT+0000 (Coordinated Universal Time);16;1102;discharging;44.8;25
Fri Feb 16 2024 15:58:17 GMT+0000 (Coordinated Universal Time);16;1106;discharging;44.8;26
Fri Feb 16 2024 15:58:23 GMT+0000 (Coordinated Universal Time);16;1104;discharging;44.8;26
Fri Feb 16 2024 15:58:28 GMT+0000 (Coordinated Universal Time);16;1106;discharging;44.8;26
Fri Feb 16 2024 15:58:33 GMT+0000 (Coordinated Universal Time);16;1102;discharging;44.8;26
Fri Feb 16 2024 15:58:39 GMT+0000 (Coordinated Universal Time);16;1103;discharging;44.8;25
Fri Feb 16 2024 15:58:44 GMT+0000 (Coordinated Universal Time);16;1102;discharging;44.8;25
Fri Feb 16 2024 15:58:49 GMT+0000 (Coordinated Universal Time);16;1104;discharging;44.8;25
Fri Feb 16 2024 15:58:54 GMT+0000 (Coordinated Universal Time);15;1107;discharging;44.7;25
Fri Feb 16 2024 15:59:00 GMT+0000 (Coordinated Universal Time);15;1105;discharging;44.7;25
Fri Feb 16 2024 15:59:05 GMT+0000 (Coordinated Universal Time);15;1108;discharging;44.7;26
Fri Feb 16 2024 15:59:11 GMT+0000 (Coordinated Universal Time);15;1105;discharging;44.7;26
Fri Feb 16 2024 15:59:16 GMT+0000 (Coordinated Universal Time);15;1098;discharging;44.7;26
Fri Feb 16 2024 15:59:21 GMT+0000 (Coordinated Universal Time);15;1101;discharging;44.7;25
Fri Feb 16 2024 15:59:27 GMT+0000 (Coordinated Universal Time);15;1101;discharging;44.7;25
Fri Feb 16 2024 15:59:32 GMT+0000 (Coordinated Universal Time);15;1101;discharging;44.7;25
Fri Feb 16 2024 15:59:37 GMT+0000 (Coordinated Universal Time);15;1099;discharging;44.7;25
Fri Feb 16 2024 15:59:43 GMT+0000 (Coordinated Universal Time);15;1104;discharging;44.7;26
Fri Feb 16 2024 15:59:48 GMT+0000 (Coordinated Universal Time);15;1102;discharging;44.7;25
Fri Feb 16 2024 15:59:53 GMT+0000 (Coordinated Universal Time);15;1108;discharging;44.7;25
Fri Feb 16 2024 15:59:59 GMT+0000 (Coordinated Universal Time);15;1105;discharging;44.7;25
Fri Feb 16 2024 16:00:04 GMT+0000 (Coordinated Universal Time);15;1103;discharging;44.7;26
Fri Feb 16 2024 16:00:09 GMT+0000 (Coordinated Universal Time);15;1104;discharging;44.7;25
Fri Feb 16 2024 16:00:14 GMT+0000 (Coordinated Universal Time);14;1101;discharging;44.6;26
Fri Feb 16 2024 16:00:20 GMT+0000 (Coordinated Universal Time);14;1107;discharging;44.6;26
Fri Feb 16 2024 16:00:25 GMT+0000 (Coordinated Universal Time);14;1107;discharging;44.6;26
Fri Feb 16 2024 16:00:30 GMT+0000 (Coordinated Universal Time);14;1105;discharging;44.6;25
Fri Feb 16 2024 16:00:36 GMT+0000 (Coordinated Universal Time);14;1099;discharging;44.6;25
Fri Feb 16 2024 16:00:41 GMT+0000 (Coordinated Universal Time);14;1105;discharging;44.6;26
Fri Feb 16 2024 16:00:46 GMT+0000 (Coordinated Universal Time);14;1103;discharging;44.6;25
Fri Feb 16 2024 16:00:52 GMT+0000 (Coordinated Universal Time);14;1102;discharging;44.6;25
Fri Feb 16 2024 16:00:57 GMT+0000 (Coordinated Universal Time);14;1100;discharging;44.6;26
Fri Feb 16 2024 16:01:02 GMT+0000 (Coordinated Universal Time);14;1101;discharging;44.6;26
Fri Feb 16 2024 16:01:08 GMT+0000 (Coordinated Universal Time);14;1104;discharging;44.6;25
Fri Feb 16 2024 16:01:13 GMT+0000 (Coordinated Universal Time);14;1104;discharging;44.6;25
Fri Feb 16 2024 16:01:18 GMT+0000 (Coordinated Universal Time);14;1104;discharging;44.6;26
Fri Feb 16 2024 16:01:23 GMT+0000 (Coordinated Universal Time);13;1102;discharging;44.5;26
Fri Feb 16 2024 16:01:29 GMT+0000 (Coordinated Universal Time);13;1106;discharging;44.5;26
Fri Feb 16 2024 16:01:34 GMT+0000 (Coordinated Universal Time);13;1106;discharging;44.5;26
Fri Feb 16 2024 16:01:39 GMT+0000 (Coordinated Universal Time);13;1102;discharging;44.5;25
Fri Feb 16 2024 16:01:45 GMT+0000 (Coordinated Universal Time);13;1098;discharging;44.5;26
Fri Feb 16 2024 16:01:50 GMT+0000 (Coordinated Universal Time);13;1106;discharging;44.5;26
Fri Feb 16 2024 16:01:55 GMT+0000 (Coordinated Universal Time);13;1103;discharging;44.5;25
Fri Feb 16 2024 16:02:01 GMT+0000 (Coordinated Universal Time);13;1104;discharging;44.5;26
Fri Feb 16 2024 16:02:05 GMT+0000 (Coordinated Universal Time);13;1105;discharging;44.5;26
Fri Feb 16 2024 16:02:11 GMT+0000 (Coordinated Universal Time);13;1104;discharging;44.5;25
Fri Feb 16 2024 16:02:16 GMT+0000 (Coordinated Universal Time);13;1106;discharging;44.5;26
Fri Feb 16 2024 16:02:21 GMT+0000 (Coordinated Universal Time);13;1104;discharging;44.5;25
Fri Feb 16 2024 16:02:27 GMT+0000 (Coordinated Universal Time);12;1100;discharging;44.4;25
Fri Feb 16 2024 16:02:32 GMT+0000 (Coordinated Universal Time);12;1101;discharging;44.4;25
Fri Feb 16 2024 16:02:37 GMT+0000 (Coordinated Universal Time);12;1103;discharging;44.4;25
Fri Feb 16 2024 16:02:43 GMT+0000 (Coordinated Universal Time);12;1105;discharging;44.4;25
Fri Feb 16 2024 16:02:48 GMT+0000 (Coordinated Universal Time);12;1102;discharging;44.4;25
Fri Feb 16 2024 16:02:53 GMT+0000 (Coordinated Universal Time);12;1102;discharging;44.4;25
Fri Feb 16 2024 16:02:58 GMT+0000 (Coordinated Universal Time);12;1107;discharging;44.4;26
Fri Feb 16 2024 16:03:05 GMT+0000 (Coordinated Universal Time);12;1105;discharging;44.4;25
Fri Feb 16 2024 16:03:10 GMT+0000 (Coordinated Universal Time);12;1104;discharging;44.4;26
Fri Feb 16 2024 16:03:15 GMT+0000 (Coordinated Universal Time);12;1100;discharging;44.4;26
Fri Feb 16 2024 16:03:21 GMT+0000 (Coordinated Universal Time);11;1100;discharging;44.3;26
Fri Feb 16 2024 16:03:26 GMT+0000 (Coordinated Universal Time);11;1100;discharging;44.3;25
Fri Feb 16 2024 16:03:31 GMT+0000 (Coordinated Universal Time);11;1105;discharging;44.3;25
Fri Feb 16 2024 16:03:36 GMT+0000 (Coordinated Universal Time);11;1099;discharging;44.3;26
Fri Feb 16 2024 16:03:42 GMT+0000 (Coordinated Universal Time);11;1105;discharging;44.3;26
Fri Feb 16 2024 16:03:47 GMT+0000 (Coordinated Universal Time);11;1104;discharging;44.3;25
Fri Feb 16 2024 16:03:52 GMT+0000 (Coordinated Universal Time);11;1104;discharging;44.3;25
Fri Feb 16 2024 16:03:58 GMT+0000 (Coordinated Universal Time);11;1106;discharging;44.3;25
Fri Feb 16 2024 16:04:03 GMT+0000 (Coordinated Universal Time);11;1103;discharging;44.3;25
Fri Feb 16 2024 16:04:08 GMT+0000 (Coordinated Universal Time);11;1103;discharging;44.3;25
Fri Feb 16 2024 16:04:14 GMT+0000 (Coordinated Universal Time);10;1103;discharging;44.2;25
Fri Feb 16 2024 16:04:19 GMT+0000 (Coordinated Universal Time);10;1102;discharging;44.2;26
Fri Feb 16 2024 16:04:24 GMT+0000 (Coordinated Universal Time);10;1103;discharging;44.2;26
Fri Feb 16 2024 16:04:30 GMT+0000 (Coordinated Universal Time);10;1101;discharging;44.2;26
Fri Feb 16 2024 16:04:35 GMT+0000 (Coordinated Universal Time);10;1107;discharging;44.2;26
Fri Feb 16 2024 16:04:40 GMT+0000 (Coordinated Universal Time);10;1104;discharging;44.2;26
Fri Feb 16 2024 16:04:46 GMT+0000 (Coordinated Universal Time);10;1104;discharging;44.2;26
Fri Feb 16 2024 16:04:51 GMT+0000 (Coordinated Universal Time);10;1102;discharging;44.2;26
Fri Feb 16 2024 16:04:56 GMT+0000 (Coordinated Universal Time);10;1102;discharging;44.2;26
Fri Feb 16 2024 16:05:02 GMT+0000 (Coordinated Universal Time);10;1103;discharging;44.2;26
Fri Feb 16 2024 16:05:07 GMT+0000 (Coordinated Universal Time);10;1106;discharging;44.2;26
Fri Feb 16 2024 16:05:12 GMT+0000 (Coordinated Universal Time);10;1106;discharging;44.2;26
Fri Feb 16 2024 16:05:18 GMT+0000 (Coordinated Universal Time);9;1103;discharging;44.1;26
Fri Feb 16 2024 16:05:23 GMT+0000 (Coordinated Universal Time);9;1104;discharging;44.1;26
Fri Feb 16 2024 16:05:28 GMT+0000 (Coordinated Universal Time);9;1107;discharging;44.1;26
Fri Feb 16 2024 16:05:34 GMT+0000 (Coordinated Universal Time);9;1103;discharging;44.1;26
Fri Feb 16 2024 16:05:39 GMT+0000 (Coordinated Universal Time);9;1105;discharging;44.1;26
Fri Feb 16 2024 16:05:44 GMT+0000 (Coordinated Universal Time);9;1105;discharging;44.1;26
Fri Feb 16 2024 16:05:50 GMT+0000 (Coordinated Universal Time);9;1107;discharging;44.1;26
Fri Feb 16 2024 16:05:55 GMT+0000 (Coordinated Universal Time);9;1105;discharging;44.1;26
Fri Feb 16 2024 16:06:00 GMT+0000 (Coordinated Universal Time);9;1107;discharging;44.1;26
Fri Feb 16 2024 16:06:05 GMT+0000 (Coordinated Universal Time);8;1103;discharging;44;26
Fri Feb 16 2024 16:06:11 GMT+0000 (Coordinated Universal Time);8;1107;discharging;44;26
Fri Feb 16 2024 16:06:16 GMT+0000 (Coordinated Universal Time);8;1107;discharging;44;26
Fri Feb 16 2024 16:06:21 GMT+0000 (Coordinated Universal Time);8;1106;discharging;44;26
Fri Feb 16 2024 16:06:27 GMT+0000 (Coordinated Universal Time);8;1103;discharging;44;26
Fri Feb 16 2024 16:06:32 GMT+0000 (Coordinated Universal Time);8;1105;discharging;44;26
Fri Feb 16 2024 16:06:37 GMT+0000 (Coordinated Universal Time);8;1106;discharging;44;26
Fri Feb 16 2024 16:06:43 GMT+0000 (Coordinated Universal Time);8;1106;discharging;44;26
Fri Feb 16 2024 16:06:48 GMT+0000 (Coordinated Universal Time);8;1103;discharging;44;26
Fri Feb 16 2024 16:06:53 GMT+0000 (Coordinated Universal Time);8;1107;discharging;44;26
Fri Feb 16 2024 16:06:59 GMT+0000 (Coordinated Universal Time);7;1106;discharging;43.9;26
Fri Feb 16 2024 16:07:04 GMT+0000 (Coordinated Universal Time);7;1106;discharging;43.9;26
Fri Feb 16 2024 16:07:09 GMT+0000 (Coordinated Universal Time);7;1107;discharging;43.9;26
Fri Feb 16 2024 16:07:15 GMT+0000 (Coordinated Universal Time);7;1102;discharging;43.9;26
Fri Feb 16 2024 16:07:20 GMT+0000 (Coordinated Universal Time);7;1109;discharging;43.9;26
Fri Feb 16 2024 16:07:25 GMT+0000 (Coordinated Universal Time);7;1106;discharging;43.9;26
Fri Feb 16 2024 16:07:31 GMT+0000 (Coordinated Universal Time);7;1105;discharging;43.9;26
Fri Feb 16 2024 16:07:36 GMT+0000 (Coordinated Universal Time);7;1106;discharging;43.9;26
Fri Feb 16 2024 16:07:41 GMT+0000 (Coordinated Universal Time);7;1109;discharging;43.9;26
Fri Feb 16 2024 16:07:46 GMT+0000 (Coordinated Universal Time);7;1106;discharging;43.9;26
Fri Feb 16 2024 16:07:52 GMT+0000 (Coordinated Universal Time);6;1105;discharging;43.8;26
Fri Feb 16 2024 16:07:57 GMT+0000 (Coordinated Universal Time);6;1104;discharging;43.8;26
Fri Feb 16 2024 16:08:03 GMT+0000 (Coordinated Universal Time);6;1107;discharging;43.8;26
Fri Feb 16 2024 16:08:08 GMT+0000 (Coordinated Universal Time);6;1107;discharging;43.8;26
Fri Feb 16 2024 16:08:13 GMT+0000 (Coordinated Universal Time);6;1109;discharging;43.8;26
Fri Feb 16 2024 16:09:38 GMT+0000 (Coordinated Universal Time);6;1106;discharging;43.6;26
Fri Feb 16 2024 16:09:43 GMT+0000 (Coordinated Universal Time);6;1105;discharging;43.6;27
Fri Feb 16 2024 16:09:48 GMT+0000 (Coordinated Universal Time);4;1109;discharging;43.6;26
Fri Feb 16 2024 16:09:53 GMT+0000 (Coordinated Universal Time);4;1107;discharging;43.6;26
Fri Feb 16 2024 16:09:59 GMT+0000 (Coordinated Universal Time);4;1106;discharging;43.6;26
Fri Feb 16 2024 16:10:04 GMT+0000 (Coordinated Universal Time);4;1105;discharging;43.6;26
Fri Feb 16 2024 16:10:10 GMT+0000 (Coordinated Universal Time);3;1105;discharging;43.5;26
Fri Feb 16 2024 16:10:15 GMT+0000 (Coordinated Universal Time);3;1103;discharging;43.5;26
Fri Feb 16 2024 16:10:20 GMT+0000 (Coordinated Universal Time);3;1101;discharging;43.5;26
Fri Feb 16 2024 16:10:26 GMT+0000 (Coordinated Universal Time);3;1104;discharging;43.5;27
Fri Feb 16 2024 16:10:31 GMT+0000 (Coordinated Universal Time);3;1104;discharging;43.5;27
Fri Feb 16 2024 16:10:36 GMT+0000 (Coordinated Universal Time);3;1104;discharging;43.5;27
Fri Feb 16 2024 16:10:42 GMT+0000 (Coordinated Universal Time);3;1106;discharging;43.5;27
Fri Feb 16 2024 16:10:47 GMT+0000 (Coordinated Universal Time);3;1106;discharging;43.5;27
Fri Feb 16 2024 16:10:52 GMT+0000 (Coordinated Universal Time);2;1102;discharging;43.4;26
Fri Feb 16 2024 16:10:57 GMT+0000 (Coordinated Universal Time);2;1104;discharging;43.4;27
Fri Feb 16 2024 16:11:03 GMT+0000 (Coordinated Universal Time);2;1101;discharging;43.4;27
Fri Feb 16 2024 16:11:08 GMT+0000 (Coordinated Universal Time);2;1102;discharging;43.4;26
Fri Feb 16 2024 16:11:14 GMT+0000 (Coordinated Universal Time);2;1104;discharging;43.4;26
Fri Feb 16 2024 16:11:19 GMT+0000 (Coordinated Universal Time);2;1104;discharging;43.4;26
Fri Feb 16 2024 16:11:24 GMT+0000 (Coordinated Universal Time);1;1104;discharging;43.3;26
Fri Feb 16 2024 16:11:30 GMT+0000 (Coordinated Universal Time);1;1105;discharging;43.3;26
Fri Feb 16 2024 16:11:35 GMT+0000 (Coordinated Universal Time);1;1103;discharging;43.3;26
Fri Feb 16 2024 16:11:40 GMT+0000 (Coordinated Universal Time);1;1100;discharging;43.3;26
Fri Feb 16 2024 16:11:46 GMT+0000 (Coordinated Universal Time);1;1104;discharging;43.3;26
Fri Feb 16 2024 16:11:51 GMT+0000 (Coordinated Universal Time);1;1104;discharging;43.3;26
Fri Feb 16 2024 16:11:56 GMT+0000 (Coordinated Universal Time);0;1104;discharging;43.2;27
Fri Feb 16 2024 16:12:03 GMT+0000 (Coordinated Universal Time);0;1103;discharging;43.2;27
Fri Feb 16 2024 16:12:08 GMT+0000 (Coordinated Universal Time);0;1101;discharging;43.2;26
Fri Feb 16 2024 16:12:14 GMT+0000 (Coordinated Universal Time);0;1103;discharging;43.2;27
Fri Feb 16 2024 16:12:19 GMT+0000 (Coordinated Universal Time);0;1104;discharging;43.2;26
Fri Feb 16 2024 16:12:24 GMT+0000 (Coordinated Universal Time);0;1105;discharging;43.1;26
Fri Feb 16 2024 16:12:30 GMT+0000 (Coordinated Universal Time);0;1099;discharging;43.1;26
Fri Feb 16 2024 16:12:35 GMT+0000 (Coordinated Universal Time);0;1100;discharging;43.1;27
Fri Feb 16 2024 16:12:40 GMT+0000 (Coordinated Universal Time);0;1102;discharging;43.1;26
Fri Feb 16 2024 16:12:46 GMT+0000 (Coordinated Universal Time);0;1098;discharging;43;26
Fri Feb 16 2024 16:12:51 GMT+0000 (Coordinated Universal Time);0;1100;discharging;43;27
Fri Feb 16 2024 16:12:56 GMT+0000 (Coordinated Universal Time);0;1100;discharging;43;27
Fri Feb 16 2024 16:13:02 GMT+0000 (Coordinated Universal Time);0;1098;discharging;43;27
Fri Feb 16 2024 16:13:07 GMT+0000 (Coordinated Universal Time);0;1095;discharging;43;27
Fri Feb 16 2024 16:13:12 GMT+0000 (Coordinated Universal Time);0;1096;discharging;43;27
Fri Feb 16 2024 16:13:18 GMT+0000 (Coordinated Universal Time);0;1096;discharging;42.9;26
Fri Feb 16 2024 16:13:23 GMT+0000 (Coordinated Universal Time);0;0;charging;44.1;0
Fri Feb 16 2024 16:13:28 GMT+0000 (Coordinated Universal Time);0;0;charging;44.2;0
Fri Feb 16 2024 16:13:34 GMT+0000 (Coordinated Universal Time);10;0;charging;44.2;0
Fri Feb 16 2024 16:13:39 GMT+0000 (Coordinated Universal Time);11;5;charging;44.3;0
Fri Feb 16 2024 16:13:44 GMT+0000 (Coordinated Universal Time);10;0;charging;44.8;0
