createdAt;chargeLevelPercent;houseLoadPowerW;batteryVoltageV;dischargingCurrentA
Mon Feb 05 2024 18:57:38 GMT+0000 (Coordinated Universal Time);66;7;49.8;0
Mon Feb 05 2024 18:57:44 GMT+0000 (Coordinated Universal Time);66;0;49.8;0
Mon Feb 05 2024 18:57:50 GMT+0000 (Coordinated Universal Time);66;0;49.8;0
Mon Feb 05 2024 18:57:55 GMT+0000 (Coordinated Universal Time);67;0;49.9;0
Mon Feb 05 2024 18:58:01 GMT+0000 (Coordinated Universal Time);66;0;50.1;0
Mon Feb 05 2024 18:58:06 GMT+0000 (Coordinated Universal Time);66;0;49.8;0
Mon Feb 05 2024 18:58:12 GMT+0000 (Coordinated Universal Time);66;10;49.8;0
Mon Feb 05 2024 18:58:18 GMT+0000 (Coordinated Universal Time);67;6;50.2;0
Mon Feb 05 2024 18:58:23 GMT+0000 (Coordinated Universal Time);66;0;49.8;0
Mon Feb 05 2024 18:58:29 GMT+0000 (Coordinated Universal Time);67;5;49.9;0
Mon Feb 05 2024 18:58:34 GMT+0000 (Coordinated Universal Time);67;0;49.9;0
Mon Feb 05 2024 18:58:40 GMT+0000 (Coordinated Universal Time);67;0;49.9;0
Mon Feb 05 2024 18:58:45 GMT+0000 (Coordinated Universal Time);67;2;49.9;0
Mon Feb 05 2024 18:58:51 GMT+0000 (Coordinated Universal Time);67;5;49.9;0
Mon Feb 05 2024 18:58:57 GMT+0000 (Coordinated Universal Time);66;0;49.8;0
Mon Feb 05 2024 18:59:02 GMT+0000 (Coordinated Universal Time);67;0;49.9;0
Mon Feb 05 2024 18:59:08 GMT+0000 (Coordinated Universal Time);66;2;49.8;0
Mon Feb 05 2024 18:59:13 GMT+0000 (Coordinated Universal Time);67;0;49.9;0
Mon Feb 05 2024 18:59:19 GMT+0000 (Coordinated Universal Time);66;0;49.6;0
Mon Feb 05 2024 18:59:25 GMT+0000 (Coordinated Universal Time);66;0;49.6;0
Mon Feb 05 2024 18:59:30 GMT+0000 (Coordinated Universal Time);65;0;49.7;0
Mon Feb 05 2024 18:59:36 GMT+0000 (Coordinated Universal Time);65;3;49.9;0
Mon Feb 05 2024 18:59:41 GMT+0000 (Coordinated Universal Time);65;8;50;0
Mon Feb 05 2024 18:59:47 GMT+0000 (Coordinated Universal Time);67;0;50.1;0
Mon Feb 05 2024 18:59:52 GMT+0000 (Coordinated Universal Time);68;0;50;0
Mon Feb 05 2024 18:59:58 GMT+0000 (Coordinated Universal Time);67;0;49.9;0
Mon Feb 05 2024 19:00:04 GMT+0000 (Coordinated Universal Time);67;0;49.9;0
Mon Feb 05 2024 19:00:09 GMT+0000 (Coordinated Universal Time);67;0;49.9;0
Mon Feb 05 2024 19:00:15 GMT+0000 (Coordinated Universal Time);67;0;49.9;0
Mon Feb 05 2024 19:00:20 GMT+0000 (Coordinated Universal Time);67;4;49.9;0
Mon Feb 05 2024 19:00:26 GMT+0000 (Coordinated Universal Time);67;1;49.9;0
Mon Feb 05 2024 19:00:32 GMT+0000 (Coordinated Universal Time);67;0;49.9;0
Mon Feb 05 2024 19:00:37 GMT+0000 (Coordinated Universal Time);68;0;50;0
Mon Feb 05 2024 19:00:43 GMT+0000 (Coordinated Universal Time);68;0;50;0
Mon Feb 05 2024 19:00:49 GMT+0000 (Coordinated Universal Time);68;7;50;0
Mon Feb 05 2024 19:00:54 GMT+0000 (Coordinated Universal Time);68;0;50;0
Mon Feb 05 2024 19:01:00 GMT+0000 (Coordinated Universal Time);68;0;50;0
Mon Feb 05 2024 19:01:05 GMT+0000 (Coordinated Universal Time);68;0;50.3;0
Mon Feb 05 2024 19:01:11 GMT+0000 (Coordinated Universal Time);68;0;50;0
Mon Feb 05 2024 19:01:16 GMT+0000 (Coordinated Universal Time);68;0;50;0
Mon Feb 05 2024 19:01:22 GMT+0000 (Coordinated Universal Time);68;0;50;0
Mon Feb 05 2024 19:01:27 GMT+0000 (Coordinated Universal Time);68;0;50;0
Mon Feb 05 2024 19:01:33 GMT+0000 (Coordinated Universal Time);68;0;50;0
Mon Feb 05 2024 19:03:20 GMT+0000 (Coordinated Universal Time);68;0;50;0
Mon Feb 05 2024 19:03:26 GMT+0000 (Coordinated Universal Time);68;0;50;0
Mon Feb 05 2024 19:03:31 GMT+0000 (Coordinated Universal Time);68;5;50;0
Mon Feb 05 2024 19:03:37 GMT+0000 (Coordinated Universal Time);67;0;49.9;0
Mon Feb 05 2024 19:03:42 GMT+0000 (Coordinated Universal Time);68;0;50;0
Mon Feb 05 2024 19:03:48 GMT+0000 (Coordinated Universal Time);68;1;50;0
Mon Feb 05 2024 19:03:54 GMT+0000 (Coordinated Universal Time);68;4;50;0
Mon Feb 05 2024 19:03:59 GMT+0000 (Coordinated Universal Time);68;0;50;0
Mon Feb 05 2024 19:04:05 GMT+0000 (Coordinated Universal Time);68;0;50;0
Mon Feb 05 2024 19:04:10 GMT+0000 (Coordinated Universal Time);68;0;50;0
Mon Feb 05 2024 19:04:16 GMT+0000 (Coordinated Universal Time);69;0;50.1;0
Mon Feb 05 2024 19:04:22 GMT+0000 (Coordinated Universal Time);68;7;49.7;0
Mon Feb 05 2024 19:04:27 GMT+0000 (Coordinated Universal Time);68;4;49.8;0
Mon Feb 05 2024 19:04:33 GMT+0000 (Coordinated Universal Time);69;0;50.1;0
Mon Feb 05 2024 19:04:38 GMT+0000 (Coordinated Universal Time);68;4;50;0
Mon Feb 05 2024 19:04:44 GMT+0000 (Coordinated Universal Time);68;0;50;0
Mon Feb 05 2024 19:04:49 GMT+0000 (Coordinated Universal Time);68;0;50;0
Mon Feb 05 2024 19:04:55 GMT+0000 (Coordinated Universal Time);69;0;50.1;0
Mon Feb 05 2024 19:05:01 GMT+0000 (Coordinated Universal Time);69;0;50.1;0
Mon Feb 05 2024 19:05:07 GMT+0000 (Coordinated Universal Time);70;0;50.2;0
Mon Feb 05 2024 19:05:12 GMT+0000 (Coordinated Universal Time);69;0;50.1;0
Mon Feb 05 2024 19:05:18 GMT+0000 (Coordinated Universal Time);70;0;50.2;0
Mon Feb 05 2024 19:05:23 GMT+0000 (Coordinated Universal Time);69;0;50.1;0
Mon Feb 05 2024 19:05:29 GMT+0000 (Coordinated Universal Time);69;0;50.1;0
Mon Feb 05 2024 19:05:34 GMT+0000 (Coordinated Universal Time);69;0;50.1;0
Mon Feb 05 2024 19:05:40 GMT+0000 (Coordinated Universal Time);70;0;50.2;0
Mon Feb 05 2024 19:05:46 GMT+0000 (Coordinated Universal Time);69;0;50.1;0
Mon Feb 05 2024 19:05:51 GMT+0000 (Coordinated Universal Time);69;3;50.1;0
Mon Feb 05 2024 19:05:57 GMT+0000 (Coordinated Universal Time);69;11;50.1;0
Mon Feb 05 2024 19:06:03 GMT+0000 (Coordinated Universal Time);69;3;49.9;0
Mon Feb 05 2024 19:06:08 GMT+0000 (Coordinated Universal Time);69;0;50.1;0
Mon Feb 05 2024 19:06:14 GMT+0000 (Coordinated Universal Time);69;0;50.1;0
Mon Feb 05 2024 19:06:19 GMT+0000 (Coordinated Universal Time);69;0;50.1;0
Mon Feb 05 2024 19:06:25 GMT+0000 (Coordinated Universal Time);69;5;49.9;0
Mon Feb 05 2024 19:06:30 GMT+0000 (Coordinated Universal Time);69;0;50.1;0
Mon Feb 05 2024 19:06:36 GMT+0000 (Coordinated Universal Time);69;0;50.1;0
Mon Feb 05 2024 19:06:42 GMT+0000 (Coordinated Universal Time);70;7;50.2;0
Mon Feb 05 2024 19:06:47 GMT+0000 (Coordinated Universal Time);69;6;50.1;0
Mon Feb 05 2024 19:06:53 GMT+0000 (Coordinated Universal Time);69;0;50.1;0
Mon Feb 05 2024 19:06:59 GMT+0000 (Coordinated Universal Time);70;0;50.2;0
Mon Feb 05 2024 19:07:04 GMT+0000 (Coordinated Universal Time);70;1;50.2;0
Mon Feb 05 2024 19:07:10 GMT+0000 (Coordinated Universal Time);69;0;50.1;0
Mon Feb 05 2024 19:07:15 GMT+0000 (Coordinated Universal Time);69;0;50.1;0
Mon Feb 05 2024 19:07:21 GMT+0000 (Coordinated Universal Time);70;0;50.2;0
Mon Feb 05 2024 19:07:27 GMT+0000 (Coordinated Universal Time);70;0;50.2;0
Mon Feb 05 2024 19:07:32 GMT+0000 (Coordinated Universal Time);69;0;50.1;0
Mon Feb 05 2024 19:07:38 GMT+0000 (Coordinated Universal Time);69;0;50.1;0
Mon Feb 05 2024 19:07:43 GMT+0000 (Coordinated Universal Time);69;4;50.1;0
Mon Feb 05 2024 19:07:49 GMT+0000 (Coordinated Universal Time);69;4;50.1;0
Mon Feb 05 2024 19:07:54 GMT+0000 (Coordinated Universal Time);69;0;50.1;0
Mon Feb 05 2024 19:08:00 GMT+0000 (Coordinated Universal Time);70;1;50.2;0
Mon Feb 05 2024 19:08:05 GMT+0000 (Coordinated Universal Time);69;0;50.3;0
Mon Feb 05 2024 19:08:11 GMT+0000 (Coordinated Universal Time);70;0;50.2;0
Mon Feb 05 2024 19:08:16 GMT+0000 (Coordinated Universal Time);70;4;50.2;0
Mon Feb 05 2024 19:08:22 GMT+0000 (Coordinated Universal Time);70;5;50.2;0
Mon Feb 05 2024 19:08:27 GMT+0000 (Coordinated Universal Time);71;3;50.3;0
Mon Feb 05 2024 19:08:33 GMT+0000 (Coordinated Universal Time);70;5;50.2;0
Mon Feb 05 2024 19:08:39 GMT+0000 (Coordinated Universal Time);70;9;50.2;0
Mon Feb 05 2024 19:08:45 GMT+0000 (Coordinated Universal Time);70;9;50.2;0
Mon Feb 05 2024 19:08:50 GMT+0000 (Coordinated Universal Time);70;0;50.2;0
Mon Feb 05 2024 19:08:56 GMT+0000 (Coordinated Universal Time);70;0;50;0
Mon Feb 05 2024 19:09:02 GMT+0000 (Coordinated Universal Time);70;0;50.2;0
Mon Feb 05 2024 19:09:07 GMT+0000 (Coordinated Universal Time);70;4;50.2;0
Mon Feb 05 2024 19:09:13 GMT+0000 (Coordinated Universal Time);71;9;50.3;0
Mon Feb 05 2024 19:09:18 GMT+0000 (Coordinated Universal Time);71;5;50.3;0
Mon Feb 05 2024 19:09:24 GMT+0000 (Coordinated Universal Time);71;4;50.3;0
Mon Feb 05 2024 19:09:30 GMT+0000 (Coordinated Universal Time);71;0;50.3;0
Mon Feb 05 2024 19:09:35 GMT+0000 (Coordinated Universal Time);70;0;50.2;0
Mon Feb 05 2024 19:09:41 GMT+0000 (Coordinated Universal Time);71;0;50.3;0
Mon Feb 05 2024 19:09:46 GMT+0000 (Coordinated Universal Time);71;4;50.6;0
Mon Feb 05 2024 19:09:52 GMT+0000 (Coordinated Universal Time);71;0;50.3;0
Mon Feb 05 2024 19:09:58 GMT+0000 (Coordinated Universal Time);71;7;50.6;0
Mon Feb 05 2024 19:10:03 GMT+0000 (Coordinated Universal Time);72;0;50.4;0
Mon Feb 05 2024 19:10:08 GMT+0000 (Coordinated Universal Time);74;0;50.6;0
Mon Feb 05 2024 19:10:14 GMT+0000 (Coordinated Universal Time);71;4;50.3;0
Mon Feb 05 2024 19:10:20 GMT+0000 (Coordinated Universal Time);71;0;50.3;0
Mon Feb 05 2024 19:10:26 GMT+0000 (Coordinated Universal Time);71;0;50.3;0
Mon Feb 05 2024 19:10:32 GMT+0000 (Coordinated Universal Time);71;5;50.3;0
Mon Feb 05 2024 19:10:37 GMT+0000 (Coordinated Universal Time);71;0;50.3;0
Mon Feb 05 2024 19:10:43 GMT+0000 (Coordinated Universal Time);70;0;50.2;0
Mon Feb 05 2024 19:10:48 GMT+0000 (Coordinated Universal Time);70;0;50.2;0
Mon Feb 05 2024 19:10:54 GMT+0000 (Coordinated Universal Time);71;7;50.3;0
Mon Feb 05 2024 19:11:01 GMT+0000 (Coordinated Universal Time);71;3;50.3;0
Mon Feb 05 2024 19:11:07 GMT+0000 (Coordinated Universal Time);71;3;50.3;0
Mon Feb 05 2024 19:11:12 GMT+0000 (Coordinated Universal Time);71;0;50.6;0
Mon Feb 05 2024 19:11:18 GMT+0000 (Coordinated Universal Time);71;0;50.3;0
Mon Feb 05 2024 19:11:23 GMT+0000 (Coordinated Universal Time);71;0;50.3;0
Mon Feb 05 2024 19:11:29 GMT+0000 (Coordinated Universal Time);71;0;50.3;0
Mon Feb 05 2024 19:11:34 GMT+0000 (Coordinated Universal Time);72;0;50.4;0
Mon Feb 05 2024 19:11:40 GMT+0000 (Coordinated Universal Time);72;0;50.4;0
Mon Feb 05 2024 19:11:45 GMT+0000 (Coordinated Universal Time);72;8;50.4;0
Mon Feb 05 2024 19:11:51 GMT+0000 (Coordinated Universal Time);73;0;50.5;0
Mon Feb 05 2024 19:11:57 GMT+0000 (Coordinated Universal Time);73;0;50.5;0
Mon Feb 05 2024 19:12:03 GMT+0000 (Coordinated Universal Time);73;0;50.5;0
Mon Feb 05 2024 19:12:08 GMT+0000 (Coordinated Universal Time);73;0;50.5;0
Mon Feb 05 2024 19:12:14 GMT+0000 (Coordinated Universal Time);73;0;50.5;0
Mon Feb 05 2024 19:12:20 GMT+0000 (Coordinated Universal Time);73;0;50.5;0
Mon Feb 05 2024 19:12:25 GMT+0000 (Coordinated Universal Time);72;0;50.4;0
Mon Feb 05 2024 19:12:31 GMT+0000 (Coordinated Universal Time);72;0;50.4;0
Mon Feb 05 2024 19:12:36 GMT+0000 (Coordinated Universal Time);73;7;50.5;0
Mon Feb 05 2024 19:12:42 GMT+0000 (Coordinated Universal Time);73;0;50.5;0
Mon Feb 05 2024 19:12:48 GMT+0000 (Coordinated Universal Time);72;10;50.4;0
Mon Feb 05 2024 19:12:54 GMT+0000 (Coordinated Universal Time);73;1;50.5;0
Mon Feb 05 2024 19:12:59 GMT+0000 (Coordinated Universal Time);73;5;50.5;0
Mon Feb 05 2024 19:13:05 GMT+0000 (Coordinated Universal Time);72;12;50.4;0
Mon Feb 05 2024 19:13:11 GMT+0000 (Coordinated Universal Time);73;0;50.5;0
Mon Feb 05 2024 19:13:16 GMT+0000 (Coordinated Universal Time);72;1;50.4;0
Mon Feb 05 2024 19:13:22 GMT+0000 (Coordinated Universal Time);72;1;50.4;0
Mon Feb 05 2024 19:13:27 GMT+0000 (Coordinated Universal Time);72;0;50.4;0
Mon Feb 05 2024 19:13:33 GMT+0000 (Coordinated Universal Time);72;9;50.4;0
Mon Feb 05 2024 19:13:39 GMT+0000 (Coordinated Universal Time);72;0;50.4;0
Mon Feb 05 2024 19:13:44 GMT+0000 (Coordinated Universal Time);73;0;50.5;0
Mon Feb 05 2024 19:13:50 GMT+0000 (Coordinated Universal Time);71;0;50.3;0
Mon Feb 05 2024 19:13:55 GMT+0000 (Coordinated Universal Time);72;2;50.4;0
Mon Feb 05 2024 19:14:02 GMT+0000 (Coordinated Universal Time);72;0;50.4;0
Mon Feb 05 2024 19:14:07 GMT+0000 (Coordinated Universal Time);72;5;50.2;0
Mon Feb 05 2024 19:14:13 GMT+0000 (Coordinated Universal Time);72;3;50.4;0
Mon Feb 05 2024 19:14:18 GMT+0000 (Coordinated Universal Time);73;0;50.5;0
Mon Feb 05 2024 19:14:24 GMT+0000 (Coordinated Universal Time);72;1;50.4;0
Mon Feb 05 2024 19:14:29 GMT+0000 (Coordinated Universal Time);73;10;50.5;0
Mon Feb 05 2024 19:14:35 GMT+0000 (Coordinated Universal Time);73;0;50.5;0
Mon Feb 05 2024 19:14:41 GMT+0000 (Coordinated Universal Time);73;6;50.5;0
Mon Feb 05 2024 19:14:46 GMT+0000 (Coordinated Universal Time);73;0;50.5;0
Mon Feb 05 2024 19:14:52 GMT+0000 (Coordinated Universal Time);73;0;50.5;0
Mon Feb 05 2024 19:14:57 GMT+0000 (Coordinated Universal Time);73;0;50.5;0
Mon Feb 05 2024 19:15:02 GMT+0000 (Coordinated Universal Time);74;5;50.6;0
Mon Feb 05 2024 19:15:08 GMT+0000 (Coordinated Universal Time);74;5;50.6;0
Mon Feb 05 2024 19:15:13 GMT+0000 (Coordinated Universal Time);73;0;50.5;0
Mon Feb 05 2024 19:15:19 GMT+0000 (Coordinated Universal Time);73;0;50.5;0
Mon Feb 05 2024 19:15:24 GMT+0000 (Coordinated Universal Time);73;0;50.5;0
Mon Feb 05 2024 19:15:30 GMT+0000 (Coordinated Universal Time);73;8;50.5;0
Mon Feb 05 2024 19:15:35 GMT+0000 (Coordinated Universal Time);73;0;50.5;0
Mon Feb 05 2024 19:15:41 GMT+0000 (Coordinated Universal Time);73;0;50.5;0
Mon Feb 05 2024 19:15:46 GMT+0000 (Coordinated Universal Time);72;0;50.4;0
Mon Feb 05 2024 19:15:52 GMT+0000 (Coordinated Universal Time);73;0;50.5;0
Mon Feb 05 2024 19:15:58 GMT+0000 (Coordinated Universal Time);73;0;50.5;0
Mon Feb 05 2024 19:16:04 GMT+0000 (Coordinated Universal Time);73;0;50.5;0
Mon Feb 05 2024 19:16:09 GMT+0000 (Coordinated Universal Time);73;0;50.2;0
Mon Feb 05 2024 19:16:15 GMT+0000 (Coordinated Universal Time);73;0;50.3;0
Mon Feb 05 2024 19:16:20 GMT+0000 (Coordinated Universal Time);73;0;50.5;0
Mon Feb 05 2024 19:16:26 GMT+0000 (Coordinated Universal Time);73;0;50.5;0
Mon Feb 05 2024 19:16:31 GMT+0000 (Coordinated Universal Time);74;0;50.6;0
Mon Feb 05 2024 19:16:37 GMT+0000 (Coordinated Universal Time);73;0;50.5;0
Mon Feb 05 2024 19:16:43 GMT+0000 (Coordinated Universal Time);74;0;50.6;0
Mon Feb 05 2024 19:16:48 GMT+0000 (Coordinated Universal Time);73;0;50.5;0
Mon Feb 05 2024 19:16:54 GMT+0000 (Coordinated Universal Time);74;0;50.6;0
Mon Feb 05 2024 19:16:59 GMT+0000 (Coordinated Universal Time);74;11;50.6;0
Mon Feb 05 2024 19:17:05 GMT+0000 (Coordinated Universal Time);75;0;50.7;0
Mon Feb 05 2024 19:17:11 GMT+0000 (Coordinated Universal Time);74;0;50.6;0
Mon Feb 05 2024 19:17:16 GMT+0000 (Coordinated Universal Time);74;7;50.6;0
Mon Feb 05 2024 19:17:22 GMT+0000 (Coordinated Universal Time);73;0;50.5;0
Mon Feb 05 2024 19:17:27 GMT+0000 (Coordinated Universal Time);73;0;50.5;0
Mon Feb 05 2024 19:17:33 GMT+0000 (Coordinated Universal Time);74;0;50.6;0
Mon Feb 05 2024 19:17:38 GMT+0000 (Coordinated Universal Time);75;0;50.7;0
Mon Feb 05 2024 19:17:44 GMT+0000 (Coordinated Universal Time);74;0;50.6;0
Mon Feb 05 2024 19:17:50 GMT+0000 (Coordinated Universal Time);74;0;50.6;0
Mon Feb 05 2024 19:17:55 GMT+0000 (Coordinated Universal Time);73;0;50.5;0
Mon Feb 05 2024 19:18:03 GMT+0000 (Coordinated Universal Time);74;8;50.6;0
Mon Feb 05 2024 19:18:08 GMT+0000 (Coordinated Universal Time);74;8;50.6;0
Mon Feb 05 2024 19:18:13 GMT+0000 (Coordinated Universal Time);75;4;50.7;0
Mon Feb 05 2024 19:18:19 GMT+0000 (Coordinated Universal Time);74;0;50.6;0
Mon Feb 05 2024 19:18:25 GMT+0000 (Coordinated Universal Time);75;0;50.7;0
Mon Feb 05 2024 19:18:30 GMT+0000 (Coordinated Universal Time);76;0;50.8;0
Mon Feb 05 2024 19:18:36 GMT+0000 (Coordinated Universal Time);74;0;50.6;0
Mon Feb 05 2024 19:18:42 GMT+0000 (Coordinated Universal Time);74;3;50.6;0
Mon Feb 05 2024 19:18:47 GMT+0000 (Coordinated Universal Time);74;0;50.6;0
Mon Feb 05 2024 19:18:53 GMT+0000 (Coordinated Universal Time);74;0;50.6;0
Mon Feb 05 2024 19:18:58 GMT+0000 (Coordinated Universal Time);74;0;50.6;0
Mon Feb 05 2024 19:19:04 GMT+0000 (Coordinated Universal Time);74;0;50.6;0
Mon Feb 05 2024 19:19:10 GMT+0000 (Coordinated Universal Time);75;0;50.7;0
Mon Feb 05 2024 19:19:15 GMT+0000 (Coordinated Universal Time);74;1;50.8;0
Mon Feb 05 2024 19:19:21 GMT+0000 (Coordinated Universal Time);75;0;50.7;0
Mon Feb 05 2024 19:19:26 GMT+0000 (Coordinated Universal Time);75;4;50.7;0
Mon Feb 05 2024 19:19:32 GMT+0000 (Coordinated Universal Time);75;7;50.7;0
Mon Feb 05 2024 19:19:38 GMT+0000 (Coordinated Universal Time);75;3;50.7;0
Mon Feb 05 2024 19:19:43 GMT+0000 (Coordinated Universal Time);75;0;50.7;0
Mon Feb 05 2024 19:19:49 GMT+0000 (Coordinated Universal Time);75;0;50.7;0
Mon Feb 05 2024 19:19:55 GMT+0000 (Coordinated Universal Time);74;0;50.6;0
Mon Feb 05 2024 19:20:00 GMT+0000 (Coordinated Universal Time);74;0;50.6;0
Mon Feb 05 2024 19:20:05 GMT+0000 (Coordinated Universal Time);75;2;50.7;0
Mon Feb 05 2024 19:20:11 GMT+0000 (Coordinated Universal Time);75;1;50.7;0
Mon Feb 05 2024 19:20:17 GMT+0000 (Coordinated Universal Time);75;0;50.7;0
Mon Feb 05 2024 19:20:22 GMT+0000 (Coordinated Universal Time);75;0;50.7;0
Mon Feb 05 2024 19:20:28 GMT+0000 (Coordinated Universal Time);75;0;50.7;0
Mon Feb 05 2024 19:20:33 GMT+0000 (Coordinated Universal Time);75;0;50.7;0
Mon Feb 05 2024 19:20:39 GMT+0000 (Coordinated Universal Time);75;6;50.7;0
Mon Feb 05 2024 19:20:44 GMT+0000 (Coordinated Universal Time);75;0;50.7;0
Mon Feb 05 2024 19:20:50 GMT+0000 (Coordinated Universal Time);75;0;50.7;0
Mon Feb 05 2024 19:20:55 GMT+0000 (Coordinated Universal Time);74;0;50.6;0
Mon Feb 05 2024 19:21:02 GMT+0000 (Coordinated Universal Time);74;0;50.6;0
Mon Feb 05 2024 19:21:08 GMT+0000 (Coordinated Universal Time);75;0;50.7;0
Mon Feb 05 2024 19:21:14 GMT+0000 (Coordinated Universal Time);75;4;50.7;0
Mon Feb 05 2024 19:21:19 GMT+0000 (Coordinated Universal Time);75;3;50.7;0
Mon Feb 05 2024 19:21:25 GMT+0000 (Coordinated Universal Time);75;0;50.7;0
Mon Feb 05 2024 19:21:30 GMT+0000 (Coordinated Universal Time);75;0;50.7;0
Mon Feb 05 2024 19:21:36 GMT+0000 (Coordinated Universal Time);75;0;50.7;0
Mon Feb 05 2024 19:21:41 GMT+0000 (Coordinated Universal Time);75;0;50.7;0
Mon Feb 05 2024 19:21:47 GMT+0000 (Coordinated Universal Time);76;0;50.8;0
Mon Feb 05 2024 19:21:53 GMT+0000 (Coordinated Universal Time);76;0;50.8;0
Mon Feb 05 2024 19:21:58 GMT+0000 (Coordinated Universal Time);76;0;50.8;0
Mon Feb 05 2024 19:22:04 GMT+0000 (Coordinated Universal Time);76;0;50.8;0
Mon Feb 05 2024 19:22:09 GMT+0000 (Coordinated Universal Time);76;0;50.8;0
Mon Feb 05 2024 19:22:15 GMT+0000 (Coordinated Universal Time);76;0;50.8;0
Mon Feb 05 2024 19:22:20 GMT+0000 (Coordinated Universal Time);76;8;50.8;0
Mon Feb 05 2024 19:22:26 GMT+0000 (Coordinated Universal Time);76;0;50.8;0
Mon Feb 05 2024 19:22:31 GMT+0000 (Coordinated Universal Time);76;0;50.8;0
Mon Feb 05 2024 19:22:37 GMT+0000 (Coordinated Universal Time);76;7;51;0
Mon Feb 05 2024 19:22:42 GMT+0000 (Coordinated Universal Time);77;0;50.9;0
Mon Feb 05 2024 19:22:48 GMT+0000 (Coordinated Universal Time);77;0;50.9;0
Mon Feb 05 2024 19:22:54 GMT+0000 (Coordinated Universal Time);76;0;50.8;0
Mon Feb 05 2024 19:22:59 GMT+0000 (Coordinated Universal Time);76;0;50.8;0
Mon Feb 05 2024 19:23:05 GMT+0000 (Coordinated Universal Time);76;0;50.8;0
Mon Feb 05 2024 19:23:11 GMT+0000 (Coordinated Universal Time);76;0;50.8;0
Mon Feb 05 2024 19:23:16 GMT+0000 (Coordinated Universal Time);75;0;50.7;0
Mon Feb 05 2024 19:23:22 GMT+0000 (Coordinated Universal Time);75;0;50.7;0
Mon Feb 05 2024 19:23:27 GMT+0000 (Coordinated Universal Time);75;0;50.7;0
Mon Feb 05 2024 19:23:33 GMT+0000 (Coordinated Universal Time);76;0;50.8;0
Mon Feb 05 2024 19:23:38 GMT+0000 (Coordinated Universal Time);75;0;50.7;0
Mon Feb 05 2024 19:23:44 GMT+0000 (Coordinated Universal Time);76;0;50.8;0
Mon Feb 05 2024 19:23:49 GMT+0000 (Coordinated Universal Time);76;0;50.8;0
Mon Feb 05 2024 19:23:55 GMT+0000 (Coordinated Universal Time);77;0;50.9;0
Mon Feb 05 2024 19:24:02 GMT+0000 (Coordinated Universal Time);77;4;50.9;0
Mon Feb 05 2024 19:24:08 GMT+0000 (Coordinated Universal Time);78;4;51;0
Mon Feb 05 2024 19:24:13 GMT+0000 (Coordinated Universal Time);77;0;51.2;0
Mon Feb 05 2024 19:24:19 GMT+0000 (Coordinated Universal Time);78;0;51.2;0
Mon Feb 05 2024 19:24:24 GMT+0000 (Coordinated Universal Time);77;0;50.9;0
Mon Feb 05 2024 19:24:30 GMT+0000 (Coordinated Universal Time);78;0;50.8;0
Mon Feb 05 2024 19:24:36 GMT+0000 (Coordinated Universal Time);76;0;50.8;0
Mon Feb 05 2024 19:24:41 GMT+0000 (Coordinated Universal Time);76;0;50.8;0
Mon Feb 05 2024 19:24:47 GMT+0000 (Coordinated Universal Time);77;10;50.9;0
Mon Feb 05 2024 19:24:52 GMT+0000 (Coordinated Universal Time);77;10;50.9;0
Mon Feb 05 2024 19:24:58 GMT+0000 (Coordinated Universal Time);77;0;50.9;0
Mon Feb 05 2024 19:25:04 GMT+0000 (Coordinated Universal Time);78;2;51;0
Mon Feb 05 2024 19:25:09 GMT+0000 (Coordinated Universal Time);78;9;51;0
Mon Feb 05 2024 19:25:15 GMT+0000 (Coordinated Universal Time);77;2;50.9;0
Mon Feb 05 2024 19:25:20 GMT+0000 (Coordinated Universal Time);77;0;50.9;0
Mon Feb 05 2024 19:25:26 GMT+0000 (Coordinated Universal Time);77;0;50.9;0
Mon Feb 05 2024 19:25:31 GMT+0000 (Coordinated Universal Time);77;0;50.9;0
Mon Feb 05 2024 19:25:37 GMT+0000 (Coordinated Universal Time);77;0;50.9;0
Mon Feb 05 2024 19:25:43 GMT+0000 (Coordinated Universal Time);78;0;51;0
Mon Feb 05 2024 19:25:48 GMT+0000 (Coordinated Universal Time);78;8;51;0
Mon Feb 05 2024 19:25:54 GMT+0000 (Coordinated Universal Time);78;0;51;0
Mon Feb 05 2024 19:25:59 GMT+0000 (Coordinated Universal Time);77;0;50.9;0
Mon Feb 05 2024 19:26:04 GMT+0000 (Coordinated Universal Time);77;0;50.9;0
Mon Feb 05 2024 19:26:10 GMT+0000 (Coordinated Universal Time);77;0;50.6;0
Mon Feb 05 2024 19:26:15 GMT+0000 (Coordinated Universal Time);77;7;50.9;0
Mon Feb 05 2024 19:26:21 GMT+0000 (Coordinated Universal Time);78;0;51;0
Mon Feb 05 2024 19:26:27 GMT+0000 (Coordinated Universal Time);78;10;51;0
Mon Feb 05 2024 19:26:32 GMT+0000 (Coordinated Universal Time);78;14;51;0
Mon Feb 05 2024 19:26:38 GMT+0000 (Coordinated Universal Time);79;0;51.1;0
Mon Feb 05 2024 19:26:43 GMT+0000 (Coordinated Universal Time);78;0;51;0
Mon Feb 05 2024 19:26:49 GMT+0000 (Coordinated Universal Time);77;5;50.9;0
Mon Feb 05 2024 19:26:54 GMT+0000 (Coordinated Universal Time);78;0;51;0
Mon Feb 05 2024 19:27:01 GMT+0000 (Coordinated Universal Time);78;0;51;0
Mon Feb 05 2024 19:27:07 GMT+0000 (Coordinated Universal Time);77;0;50.9;0
